Time,Title,Types,Number of reads,Comments,Author
02-21 16:34,德银：汇丰控股短期业务受压评级“持有”,资讯,1756,1,汇丰控股资讯
02-21 16:31,瑞信：汇控前景展望负面 维持“中性”评级,资讯,2200,2,汇丰控股资讯
02-21 16:29,汇丰控股有5宗大手成交  涉资1.32亿元,资讯,1249,1,汇丰控股资讯
02-21 16:17,汇丰控股有6宗大手成交  涉资1.68亿元,资讯,871,0,汇丰控股资讯
02-21 16:17,高盛削汇控目标价3%至72元,资讯,1090,0,汇丰控股资讯
02-21 16:16,骆美思退休 粉碎了其出任汇控主席传闻,资讯,1112,0,汇丰控股资讯
02-21 16:14,都是汇控惹的祸 恒指失守两万四,资讯,4270,0,汇丰控股资讯
02-21 15:29,汇控去年纯利12.99亿美元跌90%  第4次股息0,资讯,2132,0,汇丰控股资讯
02-21 15:27,汇控列账基准除税前利润大跌62.3%逊预期,资讯,1348,0,汇丰控股资讯
02-21 15:26,汇控料未来两年内或逐步将近千个职位由伦敦,资讯,867,0,汇丰控股资讯
02-21 15:26,高盛降汇控目标价2.7%至72元  削2017-20年 ,资讯,1036,0,汇丰控股资讯
02-21 15:23,高盛：汇控业绩不及预期 调低其目标价及每,资讯,1244,0,汇丰控股资讯
02-21 15:21,"汇丰控股有2宗大手成交  共涉资5,744.96万",资讯,708,0,汇丰控股资讯
02-21 15:15,汇丰控股有4宗大手成交  涉资1.36亿元,资讯,708,0,汇丰控股资讯
02-21 14:24,汇控港业务末季税前利润微跌2.85%至17亿美,资讯,1152,0,汇丰控股资讯
02-21 13:51,汇丰控股大跌5% 16年税前利润下滑62%,资讯,6849,4,汇丰控股资讯
02-21 13:44,汇控第四季蚀34亿兼回购仅10亿逊预期  股价,资讯,1578,0,汇丰控股资讯
02-21 12:39,汇丰2016年利润同比下滑近90%至12.99亿美元,资讯,4812,1,汇丰控股资讯
02-21 12:12,2016年業績摘要,公告,5456,1,汇丰控股资讯
02-21 10:49,"汇丰控股有一宗大手成交  涉资3,419.02万元",资讯,847,0,汇丰控股资讯
02-21 02:36,星展唯高达：预计美联储加息4次港股最看好,资讯,2386,0,汇丰控股资讯
02-21 00:00,业绩焦点：汇丰控股有限公司,研报,263,0,汇丰控股资讯
02-20 15:17,汇控午后成交急增 现升近1%创年半高位 明日,资讯,1407,0,汇丰控股资讯
02-20 15:14,10家大行评汇控 其中5家呼吁“买入”,资讯,2904,1,汇丰控股资讯
02-20 14:47,汇控一手共86万股非自动盘 涉资5910万元,资讯,1374,0,汇丰控股资讯
02-20 14:05,小摩：汇控受惠美国加息因素 目标价升至73,资讯,1484,0,汇丰控股资讯
02-20 12:29,法巴:升汇控目标价至77.61元 重申“买入”,资讯,1214,0,汇丰控股资讯
02-20 11:35,瑞信：汇控资本回报已反映于现价 维持“中,资讯,1023,0,汇丰控股资讯
02-19 00:00,汇丰控股维持持有评级，目标价64港元,研报,121,0,汇丰控股资讯
02-17 16:21,德银上调汇控目标价至64元  关注管理层回应,资讯,1279,0,汇丰控股资讯
02-17 14:13,德银：上调汇控目标价至64港元 关注管理层,资讯,1710,0,汇丰控股资讯
02-16 16:09,汇控连涨两天后 现续微升创逾年半高,资讯,1394,0,汇丰控股资讯
02-16 14:13,"汇丰控股有一宗大手成交  涉资3,014.44万元",资讯,823,0,汇丰控股资讯
02-16 12:01,"汇丰控股有一宗大手成交  涉资3,407.5万元",资讯,873,0,汇丰控股资讯
02-16 10:34,汇控再创一年新高,资讯,957,0,汇丰控股资讯
02-16 00:00,Rate re-rating,研报,175,0,汇丰控股资讯
02-15 16:00,汇控委 Ian Stuart 掌英国分隔银行,资讯,955,0,汇丰控股资讯
02-15 15:55,"汇丰控股有一宗大手成交  涉资3,397.5万元",资讯,740,0,汇丰控股资讯
02-15 15:53,"汇丰控股有一宗大手成交  涉资2,914.27万元",资讯,811,0,汇丰控股资讯
02-15 11:23,耶伦指太迟加息不智 汇控现升1%见逾年半高,资讯,1093,0,汇丰控股资讯
02-15 10:55,汇控最新投资评级及目标价(附表) 最高目标,资讯,2514,1,汇丰控股资讯
02-13 14:18,"汇丰控股有一宗大手成交  涉资2,815.15万元",资讯,806,0,汇丰控股资讯
02-10 22:00,重磅!腾讯、汇控恒指权重下调至10%,资讯,14009,1,汇丰控股资讯
02-10 15:58,汇控涨近2%至一年半高位 渣打亦升3.5%,资讯,1452,0,汇丰控股资讯
02-10 15:46,"汇丰控股有一宗大手成交  涉资2,014.5万元",资讯,820,0,汇丰控股资讯
02-10 15:01,"汇丰控股有一宗大手成交  涉资4,358.35万元",资讯,740,0,汇丰控股资讯
02-10 15:01,"汇丰控股有一宗大手成交  涉资4,038万元",资讯,653,0,汇丰控股资讯
02-10 14:46,"汇丰控股有两宗大手成交  共涉资4,577.82万",资讯,834,0,汇丰控股资讯
02-10 14:45,"汇丰控股有一宗大手成交  涉资2,188.03万元",资讯,700,0,汇丰控股资讯
02-10 14:44,"汇丰控股有两宗大手成交  共涉资7,040.36万",资讯,678,0,汇丰控股资讯
02-10 14:33,汇控录一手60万股交叉盘 涉4038万元,资讯,833,0,汇丰控股资讯
02-09 14:51,传汇控今年拟进行3至4项收购扩大财富管理业,资讯,1610,1,汇丰控股资讯
02-09 14:18,"汇丰控股有一宗大手成交  涉资2,353.95万元",资讯,797,1,汇丰控股资讯
02-09 13:53,据报汇控寻求今年收购3-4项财富管理业务资,资讯,636,0,汇丰控股资讯
02-09 11:13,汇控A系美元优先股拟每股派0.3875美元 现微,资讯,1891,0,汇丰控股资讯
02-08 20:18,汇丰控股宣派每股A系列美国预托股份的股息0,资讯,1966,0,汇丰控股资讯
02-08 19:33,2016年度末期業績及第四次股息; 6.20厘非累,公告,6041,1,汇丰控股资讯
02-08 16:25,"汇丰控股有一宗大手成交  涉资2,037.56万元",资讯,638,0,汇丰控股资讯
02-08 11:06,高盛：料美国加息将成汇控催化剂 评级“买,资讯,1811,0,汇丰控股资讯
02-07 10:06,"汇丰控股开市前有一宗大手成交  涉资2,725.",资讯,876,0,汇丰控股资讯
02-06 16:53,汇控此前获瑞银升目标价至67元 现抽高1%,资讯,875,0,汇丰控股资讯
02-06 16:40,截至2017年1月31日止月份之股份發行人的證,公告,2426,0,汇丰控股资讯
02-06 16:33,"腾讯控股有一宗大手成交  涉资2,066万元",资讯,1281,0,汇丰控股资讯
02-06 16:32,"汇丰控股有一宗大手成交  涉资2,076.36万元",资讯,661,0,汇丰控股资讯
02-06 15:08,"汇丰控股有一宗大手成交  涉资3,582.85万元",资讯,1082,1,汇丰控股资讯
02-04 00:00,汇丰控股维持沽售评级，目标价50元,研报,142,0,汇丰控股资讯
02-03 16:05,汇控一手共55万股交叉盘 涉资3652万元,资讯,1091,0,汇丰控股资讯
02-03 16:04,瑞银：升汇控目标价至67港元 维持评级“中,资讯,1596,0,汇丰控股资讯
02-03 16:04,"汇丰控股有一宗大手成交  涉资3,651.97万元",资讯,774,0,汇丰控股资讯
02-03 09:47,英维持利率不变镑汇挫约1% 汇控渣打偏软,资讯,1247,0,汇丰控股资讯
01-25 16:40,汇控拟关英国62间分行 升近1% 恒生曾破顶,资讯,8550,0,汇丰控股资讯
01-25 16:23,汇控计划再在英国关闭62间分行   裁减180名,资讯,1055,0,汇丰控股资讯
01-25 16:11,沙特阿美向大摩汇控抛出上市顾问“橄榄枝”,资讯,2234,1,汇丰控股资讯
01-25 14:34,"汇丰控股开市前有一宗大手成交  涉资2,075.",资讯,993,0,汇丰控股资讯
01-25 12:47,高盛：香港大型银行将受惠加息周期 荐“买,资讯,3993,2,汇丰控股资讯
01-20 15:50,汇控一手共101万股非自动盘 涉资6512万元,资讯,1252,0,汇丰控股资讯
01-20 15:46,"汇丰控股有一宗大手成交  涉资6,511.68万元",资讯,927,0,汇丰控股资讯
01-18 15:03,汇丰控股有2宗大手成交  涉资4450万元,资讯,1131,0,汇丰控股资讯
01-18 09:43,"汇丰控股开市前有一宗大手成交  涉资2,957.",资讯,1010,0,汇丰控股资讯
01-17 13:06,高盛上调汇控目标价至74元   评级重申「买,资讯,1651,0,汇丰控股资讯
01-17 11:32,"汇丰控股有一宗大手成交  涉资2,565.12万元",资讯,1162,0,汇丰控股资讯
01-17 11:03,汇控升逾1% 获高盛升目标价重申买入,资讯,1262,0,汇丰控股资讯
01-17 10:38,高盛：息口上升将推动汇丰继续跑赢 目标价,资讯,1132,0,汇丰控股资讯
01-16 16:17,忧文翠珊宣布硬脱欧 镑汇走低 汇控软近1%,资讯,3018,0,汇丰控股资讯
01-13 14:12,"汇丰控股有一宗大手成交  涉资2,113.81万元",资讯,886,0,汇丰控股资讯
01-12 14:24,"汇丰控股有一宗大手成交  涉资2,556万元",资讯,968,0,汇丰控股资讯
01-11 16:38,汇控范智廉吁英政府争取两至三年脱欧过渡期,资讯,1230,0,汇丰控股资讯
01-11 16:07,汇控升近1% 吁英政府争取两三年脱欧过渡期,资讯,1389,0,汇丰控股资讯
01-10 18:26,联交所就汇丰控股相关附属因机构业务购入股,资讯,1782,0,汇丰控股资讯
01-10 17:06,豁免嚴格遵守上市規則10.06(1)至(5)條,公告,1320,0,汇丰控股资讯
01-10 16:53,汇控微跌 据报将付逾3千万美元罚款结束美OC,资讯,1079,0,汇丰控股资讯
01-10 16:43,汇控在美按揭业务不合规被罚3250万美元,资讯,912,0,汇丰控股资讯
01-06 17:07,集團薪酬委員會的職權範圍,公告,5435,0,汇丰控股资讯
01-06 17:00,提名委員會的職權範圍,公告,5209,0,汇丰控股资讯
01-06 16:59,集團監察委員會的職權範圍,公告,5253,0,汇丰控股资讯
01-06 16:57,截至2016年12月31日止月份之股份發行人的證,公告,5135,0,汇丰控股资讯
12-29 15:14,传汇控范智廉2017年退休正物色候选掌舵手,资讯,1822,0,汇丰控股资讯
12-23 16:04,"汇丰控股有一宗大手成交涉资2,033.47万元",资讯,1088,0,汇丰控股资讯
12-21 16:31,汇丰控股回购1.02万股,资讯,1461,1,汇丰控股资讯
12-21 15:58,"汇丰控股有一宗大手成交  涉资2,102.5万元",资讯,1217,1,汇丰控股资讯
12-21 15:51,汇控反弹 收复20天平均线,资讯,1030,0,汇丰控股资讯
12-21 14:29,汇控反弹1% 收复廿天线,资讯,1442,0,汇丰控股资讯
12-21 12:14,"汇丰控股有一宗大手成交  涉资2,628.36万元",资讯,1370,0,汇丰控股资讯
12-20 18:07,本身股份之交易,公告,1490,0,汇丰控股资讯
12-20 17:01,汇控再回购1万股 回购已完成涉25亿美元,资讯,1374,0,汇丰控股资讯
12-20 16:06,"汇丰控股有一宗大手成交  涉资2,431.65万元",资讯,1094,1,汇丰控股资讯
12-20 15:36,"汇丰控股有一宗大手成交  涉资3,475.12万元",资讯,1065,0,汇丰控股资讯
12-20 15:11,汇控跌幅扩大至近3%成最差蓝筹 完成回购计,资讯,1479,0,汇丰控股资讯
12-20 14:34,汇丰控股回购400万股,资讯,793,1,汇丰控股资讯
12-20 14:17,汇控回购完成平均每股约58.3元  现挫近1%,资讯,806,0,汇丰控股资讯
12-20 11:14,"汇丰控股有一宗大手成交  涉资3,659.04万元",资讯,984,0,汇丰控股资讯
12-20 10:38,汇丰控股跌1.96% 25亿美元回购已经完成,资讯,8337,1,汇丰控股资讯
12-20 09:14,汇丰回购1.02万股25亿美元回购已完成,资讯,1409,1,汇丰控股资讯
12-20 08:22,本身股份之交易及回購完成,公告,1719,1,汇丰控股资讯
12-19 19:29,汇丰控股耗资约2.59亿港元回购400万股,资讯,1031,0,汇丰控股资讯
12-19 18:30,本身股份之交易,公告,1259,0,汇丰控股资讯
12-19 14:05,汇丰控股－公司回购股份纪录,资讯,1938,0,汇丰控股资讯
12-19 09:03,汇丰控股回购400万股涉资约2.59亿港元,资讯,1030,0,汇丰控股资讯
12-19 08:23,本身股份之交易,公告,1732,0,汇丰控股资讯
12-16 17:58,翌日披露報表,公告,5504,0,汇丰控股资讯
12-16 15:22,汇丰控股回购546.19万股,资讯,813,0,汇丰控股资讯
12-16 11:28,"汇丰控股有一宗大手成交  涉资4,536.9万元",资讯,905,0,汇丰控股资讯
12-16 11:13,"汇丰控股有一宗大手成交  涉资2,052.16万元",资讯,793,0,汇丰控股资讯
12-16 09:03,汇丰控股回购749万股涉资4978.29万英镑(约4,资讯,1384,1,汇丰控股资讯
12-16 08:13,本身股份之交易,公告,1371,0,汇丰控股资讯
12-15 17:39,翌日披露報表,公告,1150,0,汇丰控股资讯
12-15 16:54,汇丰控股回购649.9万股,资讯,720,0,汇丰控股资讯
12-15 11:23,汇丰控股回购546万股涉资约3.5亿港元,资讯,1117,1,汇丰控股资讯
12-15 11:13,"汇丰控股有一宗大手成交  涉资2,664.46万元",资讯,1570,2,汇丰控股资讯
12-15 08:18,本身股份之交易,公告,1450,1,汇丰控股资讯
12-14 18:00,翌日披露報表,公告,1214,0,汇丰控股资讯
12-14 16:13,余君龙：汇控目标价71.9元  阻力位67.25元,资讯,1137,0,汇丰控股资讯
12-14 16:12,汇丰控股回购788.42万股,资讯,950,1,汇丰控股资讯
12-14 15:53,"汇丰控股有一宗大手成交  涉资2,055.46万元",资讯,841,1,汇丰控股资讯
12-14 13:28,汇丰控股－公司回购股份纪录,资讯,1076,0,汇丰控股资讯
12-14 09:27,汇丰控股回购650万股涉资约4.2亿港元,资讯,1436,1,汇丰控股资讯
12-14 08:16,本身股份之交易,公告,1296,0,汇丰控股资讯
12-13 19:11,汇丰控股为港股通（沪）十大成交活跃股榜首,资讯,1481,0,汇丰控股资讯
12-13 18:44,翌日披露報表,公告,1184,0,汇丰控股资讯
12-13 16:19,"汇丰控股开市前有一宗大手成交  涉资2,362.",资讯,655,0,汇丰控股资讯
12-13 10:58,汇丰控股跌1% 2016年回购计划或将完结,资讯,7431,1,汇丰控股资讯
12-13 10:06,汇丰控股回购788.422万股,资讯,1014,0,汇丰控股资讯
12-13 08:14,本身股份之交易,公告,1372,0,汇丰控股资讯
12-12 18:28,翌日披露報表,公告,1841,0,汇丰控股资讯
12-12 15:37,汇丰控股回购235.06万股,资讯,845,0,汇丰控股资讯
12-12 10:32,"汇丰控股有一宗大手成交  涉资2,589.84万元",资讯,833,0,汇丰控股资讯
12-12 09:19,汇丰回购291.7万股,资讯,1509,1,汇丰控股资讯
12-12 08:24,本身股份之交易,公告,2323,0,汇丰控股资讯
12-09 18:23,翌日披露報表,公告,5672,0,汇丰控股资讯
12-09 16:25,"汇丰控股开市前有一宗大手成交  涉资2,880.63万元",资讯,791,0,汇丰控股资讯
12-09 13:42,"汇丰控股有一宗大手成交  涉资2,406.21万元",资讯,862,0,汇丰控股资讯
12-09 09:12,汇丰控股回购235万股涉资约1.54亿港元,资讯,1198,0,汇丰控股资讯
12-09 08:22,本身股份之交易,公告,1497,0,汇丰控股资讯
12-08 16:21,"汇丰控股有一宗大手成交  涉资2,560.41万元",资讯,1313,1,汇丰控股资讯
12-08 16:06,"汇丰控股有一宗大手成交  涉资2,067万元",资讯,695,0,汇丰控股资讯
12-08 15:24,汇丰控股回购644.56万股,资讯,1072,0,汇丰控股资讯
12-08 15:16,汇控午后倒跌近1％ 主动沽盘63％,资讯,1548,0,汇丰控股资讯
12-08 14:07,"汇丰控股有一宗大手成交  涉资4,488.96万元",资讯,1008,0,汇丰控股资讯
12-08 00:17,港股通净流入3.27亿港元汇丰控股居活跃股首位,资讯,2158,0,汇丰控股资讯
12-08 00:00,汇丰控股升评级至增持，目标价上望64元,研报,192,0,汇丰控股资讯
12-08 00:00,汇丰控股升至与大市同步评级，目标价63.76,研报,85,0,汇丰控股资讯
12-07 23:12,汇丰控股受惠强加息预期 股价创15个月新高,资讯,1591,0,汇丰控股资讯
12-07 18:24,翌日披露報表,公告,1441,0,汇丰控股资讯
12-07 16:41,汇丰控股有5宗大手成交  涉资1.37亿元,资讯,708,0,汇丰控股资讯
12-07 15:16,汇控续回购644.6万股,资讯,649,0,汇丰控股资讯
12-07 15:07,"汇丰控股有一宗大手成交  涉资5,850万元",资讯,615,0,汇丰控股资讯
12-07 15:05,"汇丰控股有一宗大手成交  涉资2,604万元",资讯,573,0,汇丰控股资讯
12-07 14:41,汇丰控股最新评级及目标价 大行最高看至70,资讯,1806,1,汇丰控股资讯
12-07 14:29,"汇丰控股有一宗大手成交  涉资3,243.56万元",资讯,837,0,汇丰控股资讯
12-07 14:28,"汇丰控股有两宗大手成交  共涉资5,533.66万",资讯,748,0,汇丰控股资讯
12-07 14:02,汇丰控股有3宗大手成交  共涉资1.18亿元,资讯,1065,2,汇丰控股资讯
12-07 13:23,汇丰控股－公司回购股份纪录,资讯,1227,0,汇丰控股资讯
12-07 11:33,“大笨象”汇丰控股再现霸气上涨 指数贡献,资讯,8538,4,汇丰控股资讯
12-07 10:49,"汇丰控股有一宗大手成交  涉资2,022.79万元",资讯,840,0,汇丰控股资讯
12-07 10:44,"汇丰控股有一宗大手成交  涉资2,600万元",资讯,566,0,汇丰控股资讯
12-07 09:30,汇丰香港大楼门前设“彩狮子”以支持LGBT,资讯,1089,0,汇丰控股资讯
12-07 09:12,汇丰控股回购404.19万股,资讯,874,0,汇丰控股资讯
12-07 08:57,汇丰控股回购644.6万股涉资约4亿港元,资讯,779,0,汇丰控股资讯
12-07 08:30,本身股份之交易,公告,1453,0,汇丰控股资讯
12-06 17:35,翌日披露報表,公告,1487,0,汇丰控股资讯
12-06 16:28,"汇丰控股有一宗大手成交  涉资2,450.22万元",资讯,907,1,汇丰控股资讯
12-06 15:51,"汇丰控股有一宗大手成交  涉资2,068.92万元",资讯,771,0,汇丰控股资讯
12-06 15:26,大摩越级升汇控评级至「增持」,资讯,981,0,汇丰控股资讯
12-06 14:00,汇丰控股有两宗大手成交  共涉资1.56亿元,资讯,704,0,汇丰控股资讯
12-06 13:47,大摩：料汇丰收入前景改善评级由“减持”升,资讯,1631,1,汇丰控股资讯
12-06 12:51,汇控获大摩升目标价21％ 升幅扩至近3％,资讯,1070,0,汇丰控股资讯
12-06 12:39,"汇丰控股有一宗大手成交  涉资2,666.56万元",资讯,913,0,汇丰控股资讯
12-06 12:37,"汇丰控股有一宗大手成交  涉资2,520万元",资讯,615,0,汇丰控股资讯
12-06 09:02,汇控于英国回购404万股 涉资2534万镑,资讯,839,0,汇丰控股资讯
12-06 08:58,汇丰控股回购404万股涉资约2.5亿港元,资讯,846,0,汇丰控股资讯
12-06 08:53,汇控续回购404万股,资讯,733,0,汇丰控股资讯
12-06 08:23,本身股份之交易,公告,1230,0,汇丰控股资讯
